,period,value,temperature_2m,hour,day_of_week,month,is_weekend
6134,2022-09-13T14:00:00.000Z,20266,19.0585,14,1,9,0
6135,2022-09-13T15:00:00.000Z,20701,19.3085,15,1,9,0
6136,2022-09-13T16:00:00.000Z,21128,19.3085,16,1,9,0
6137,2022-09-13T17:00:00.000Z,21515,17.5585,17,1,9,0
6138,2022-09-13T18:00:00.000Z,21968,15.5085,18,1,9,0
6139,2022-09-13T19:00:00.000Z,22359,15.2585,19,1,9,0
6140,2022-09-13T20:00:00.000Z,22787,15.2085,20,1,9,0
6141,2022-09-13T21:00:00.000Z,23150,13.9585,21,1,9,0
6142,2022-09-13T22:00:00.000Z,23259,13.8585005,22,1,9,0
6143,2022-09-13T23:00:00.000Z,22701,13.1085005,23,1,9,0
6144,2022-09-14T00:00:00.000Z,44212,12.4585,0,2,9,0
6145,2022-09-14T01:00:00.000Z,21118,11.9585,1,2,9,0
6146,2022-09-14T02:00:00.000Z,19776,11.9585,2,2,9,0
6147,2022-09-14T03:00:00.000Z,18390,11.908501,3,2,9,0
6148,2022-09-14T04:00:00.000Z,16998,11.7585,4,2,9,0
6149,2022-09-14T05:00:00.000Z,15884,11.5585,5,2,9,0
6150,2022-09-14T06:00:00.000Z,15103,12.8085,6,2,9,0
6151,2022-09-14T07:00:00.000Z,14545,14.3585005,7,2,9,0
6152,2022-09-14T08:00:00.000Z,14291,15.9585,8,2,9,0
6153,2022-09-14T09:00:00.000Z,14255,17.1585,9,2,9,0
6154,2022-09-14T10:00:00.000Z,14854,17.758501,10,2,9,0
6155,2022-09-14T11:00:00.000Z,16099,17.8085,11,2,9,0
6156,2022-09-14T12:00:00.000Z,16974,17.3585,12,2,9,0
6157,2022-09-14T13:00:00.000Z,17446,18.4585,13,2,9,0
6158,2022-09-14T14:00:00.000Z,17759,18.7085,14,2,9,0
6159,2022-09-14T15:00:00.000Z,18072,18.2085,15,2,9,0
6160,2022-09-14T16:00:00.000Z,18367,17.1585,16,2,9,0
6161,2022-09-14T17:00:00.000Z,18754,16.1085,17,2,9,0
6162,2022-09-14T18:00:00.000Z,19287,14.9585,18,2,9,0
6163,2022-09-14T19:00:00.000Z,19753,14.5585,19,2,9,0
6164,2022-09-14T20:00:00.000Z,20305,14.2585,20,2,9,0
6165,2022-09-14T21:00:00.000Z,20914,14.0585,21,2,9,0
6166,2022-09-14T22:00:00.000Z,21304,13.7585,22,2,9,0
6167,2022-09-14T23:00:00.000Z,21008,13.2585,23,2,9,0
6168,2022-09-15T00:00:00.000Z,41540,13.2085,0,3,9,0
6169,2022-09-15T01:00:00.000Z,20191,13.0085,1,3,9,0
6170,2022-09-15T02:00:00.000Z,19231,12.2585,2,3,9,0
6171,2022-09-15T03:00:00.000Z,17979,11.658501,3,3,9,0
6172,2022-09-15T04:00:00.000Z,16781,11.4585,4,3,9,0
6173,2022-09-15T05:00:00.000Z,15801,11.3085,5,3,9,0
6174,2022-09-15T06:00:00.000Z,15142,12.658501,6,3,9,0
6175,2022-09-15T07:00:00.000Z,14647,14.3085,7,3,9,0
6176,2022-09-15T08:00:00.000Z,14326,15.4585,8,3,9,0
6177,2022-09-15T09:00:00.000Z,14265,16.0085,9,3,9,0
6178,2022-09-15T10:00:00.000Z,14781,16.4085,10,3,9,0
6179,2022-09-15T11:00:00.000Z,15895,17.8585,11,3,9,0
6180,2022-09-15T12:00:00.000Z,16636,16.3585,12,3,9,0
6181,2022-09-15T13:00:00.000Z,16812,16.9085,13,3,9,0
6182,2022-09-15T14:00:00.000Z,16747,17.4085,14,3,9,0
6183,2022-09-15T15:00:00.000Z,16693,16.9085,15,3,9,0
6184,2022-09-15T16:00:00.000Z,16693,15.9585,16,3,9,0
6185,2022-09-15T17:00:00.000Z,16721,15.2085,17,3,9,0
6186,2022-09-15T18:00:00.000Z,16871,14.3585005,18,3,9,0
6187,2022-09-15T19:00:00.000Z,17081,13.6085005,19,3,9,0
6188,2022-09-15T20:00:00.000Z,17588,13.2085,20,3,9,0
6189,2022-09-15T21:00:00.000Z,18198,13.408501,21,3,9,0
6190,2022-09-15T22:00:00.000Z,18749,12.4585,22,3,9,0
6191,2022-09-15T23:00:00.000Z,18759,11.658501,23,3,9,0
6192,2022-09-16T00:00:00.000Z,37326,11.3585005,0,4,9,0
6193,2022-09-16T01:00:00.000Z,18136,11.158501,1,4,9,0
6194,2022-09-16T02:00:00.000Z,17192,10.908501,2,4,9,0
6195,2022-09-16T03:00:00.000Z,16017,10.3085,3,4,9,0
6196,2022-09-16T04:00:00.000Z,14883,9.8085,4,4,9,0
6197,2022-09-16T05:00:00.000Z,14079,9.5085,5,4,9,0
6198,2022-09-16T06:00:00.000Z,13504,10.7585,6,4,9,0
6199,2022-09-16T07:00:00.000Z,13096,12.2085,7,4,9,0
6200,2022-09-16T08:00:00.000Z,12970,13.3085,8,4,9,0
6201,2022-09-16T09:00:00.000Z,13054,14.5085,9,4,9,0
6202,2022-09-16T10:00:00.000Z,13701,15.408501,10,4,9,0
6203,2022-09-16T11:00:00.000Z,14905,16.2085,11,4,9,0
6204,2022-09-16T12:00:00.000Z,15732,16.3585,12,4,9,0
6205,2022-09-16T13:00:00.000Z,16132,16.258501,13,4,9,0
6206,2022-09-16T14:00:00.000Z,16195,16.5585,14,4,9,0
6207,2022-09-16T15:00:00.000Z,16117,16.4585,15,4,9,0
6208,2022-09-16T16:00:00.000Z,16233,15.908501,16,4,9,0
6209,2022-09-16T17:00:00.000Z,16388,14.7585,17,4,9,0
6210,2022-09-16T18:00:00.000Z,16713,13.7085,18,4,9,0
6211,2022-09-16T19:00:00.000Z,17095,13.2085,19,4,9,0
6212,2022-09-16T20:00:00.000Z,17563,13.0585,20,4,9,0
6213,2022-09-16T21:00:00.000Z,18092,11.0585,21,4,9,0
6214,2022-09-16T22:00:00.000Z,18395,11.0085,22,4,9,0
6215,2022-09-16T23:00:00.000Z,18292,11.1085005,23,4,9,0
6216,2022-09-17T00:00:00.000Z,36522,11.2085,0,5,9,1
6217,2022-09-17T01:00:00.000Z,17744,11.4585,1,5,9,1
6218,2022-09-17T02:00:00.000Z,17022,11.3085,2,5,9,1
6219,2022-09-17T03:00:00.000Z,16079,11.1085005,3,5,9,1
6220,2022-09-17T04:00:00.000Z,15164,11.408501,4,5,9,1
6221,2022-09-17T05:00:00.000Z,14430,11.3085,5,5,9,1
6222,2022-09-17T06:00:00.000Z,13861,11.5085,6,5,9,1
6223,2022-09-17T07:00:00.000Z,13474,11.658501,7,5,9,1
6224,2022-09-17T08:00:00.000Z,13255,12.2085,8,5,9,1
6225,2022-09-17T09:00:00.000Z,13180,12.658501,9,5,9,1
6226,2022-09-17T10:00:00.000Z,13367,12.8085,10,5,9,1
6227,2022-09-17T11:00:00.000Z,13784,14.0585,11,5,9,1
6228,2022-09-17T12:00:00.000Z,14270,13.7585,12,5,9,1
6229,2022-09-17T13:00:00.000Z,14785,14.8085,13,5,9,1
6230,2022-09-17T14:00:00.000Z,15044,15.158501,14,5,9,1
6231,2022-09-17T15:00:00.000Z,15103,14.2585,15,5,9,1
6232,2022-09-17T16:00:00.000Z,15349,13.4585,16,5,9,1
6233,2022-09-17T17:00:00.000Z,15599,12.1085005,17,5,9,1
6234,2022-09-17T18:00:00.000Z,15880,11.2585,18,5,9,1
6235,2022-09-17T19:00:00.000Z,16292,10.3585005,19,5,9,1
6236,2022-09-17T20:00:00.000Z,16770,10.158501,20,5,9,1
6237,2022-09-17T21:00:00.000Z,17346,10.1085005,21,5,9,1
6238,2022-09-17T22:00:00.000Z,17925,9.0085,22,5,9,1
6239,2022-09-17T23:00:00.000Z,18060,8.8085,23,5,9,1
6240,2022-09-18T00:00:00.000Z,36358,9.3085,0,6,9,1
6241,2022-09-18T01:00:00.000Z,17869,9.6085005,1,6,9,1
6242,2022-09-18T02:00:00.000Z,17246,9.8085,2,6,9,1
6243,2022-09-18T03:00:00.000Z,16482,10.0085,3,6,9,1
6244,2022-09-18T04:00:00.000Z,15658,9.9585,4,6,9,1
6245,2022-09-18T05:00:00.000Z,14904,9.3085,5,6,9,1
6246,2022-09-18T06:00:00.000Z,14359,9.3585005,6,6,9,1
6247,2022-09-18T07:00:00.000Z,13948,10.3085,7,6,9,1
6248,2022-09-18T08:00:00.000Z,13692,11.3585005,8,6,9,1
6249,2022-09-18T09:00:00.000Z,13564,12.5585,9,6,9,1
6250,2022-09-18T10:00:00.000Z,13651,13.6085005,10,6,9,1
6251,2022-09-18T11:00:00.000Z,13914,14.408501,11,6,9,1
6252,2022-09-18T12:00:00.000Z,14278,14.2585,12,6,9,1
6253,2022-09-18T13:00:00.000Z,14912,14.3585005,13,6,9,1
6254,2022-09-18T14:00:00.000Z,15458,13.408501,14,6,9,1
6255,2022-09-18T15:00:00.000Z,16025,13.3585005,15,6,9,1
6256,2022-09-18T16:00:00.000Z,16726,12.408501,16,6,9,1
6257,2022-09-18T17:00:00.000Z,17593,10.2585,17,6,9,1
6258,2022-09-18T18:00:00.000Z,18382,9.5585,18,6,9,1
6259,2022-09-18T19:00:00.000Z,19156,8.8585005,19,6,9,1
6260,2022-09-18T20:00:00.000Z,19806,8.7085,20,6,9,1
6261,2022-09-18T21:00:00.000Z,20453,8.908501,21,6,9,1
6262,2022-09-18T22:00:00.000Z,20809,8.5085,22,6,9,1
6263,2022-09-18T23:00:00.000Z,20698,8.2085,23,6,9,1
6264,2022-09-19T00:00:00.000Z,41400,7.7085,0,0,9,0
6265,2022-09-19T01:00:00.000Z,20257,7.2085,1,0,9,0
6266,2022-09-19T02:00:00.000Z,19332,7.4585,2,0,9,0
6267,2022-09-19T03:00:00.000Z,18235,7.2584996,3,0,9,0
6268,2022-09-19T04:00:00.000Z,17082,7.2584996,4,0,9,0
6269,2022-09-19T05:00:00.000Z,16166,7.6584997,5,0,9,0
6270,2022-09-19T06:00:00.000Z,15496,8.8085,6,0,9,0
6271,2022-09-19T07:00:00.000Z,15085,10.7085,7,0,9,0
6272,2022-09-19T08:00:00.000Z,14860,11.7085,8,0,9,0
6273,2022-09-19T09:00:00.000Z,14950,12.8585005,9,0,9,0
6274,2022-09-19T10:00:00.000Z,15696,14.3085,10,0,9,0
6275,2022-09-19T11:00:00.000Z,17115,14.7585,11,0,9,0
6276,2022-09-19T12:00:00.000Z,18110,13.408501,12,0,9,0
6277,2022-09-19T13:00:00.000Z,18852,15.5085,13,0,9,0
6278,2022-09-19T14:00:00.000Z,19397,13.0585,14,0,9,0
6279,2022-09-19T15:00:00.000Z,20014,13.7085,15,0,9,0
6280,2022-09-19T16:00:00.000Z,20761,14.3085,16,0,9,0
6281,2022-09-19T17:00:00.000Z,21393,11.8585005,17,0,9,0
6282,2022-09-19T18:00:00.000Z,21918,11.658501,18,0,9,0
6283,2022-09-19T19:00:00.000Z,22078,10.5585,19,0,9,0
6284,2022-09-19T20:00:00.000Z,22240,9.9585,20,0,9,0
6285,2022-09-19T21:00:00.000Z,22575,9.3085,21,0,9,0
6286,2022-09-19T22:00:00.000Z,22318,8.9585,22,0,9,0
6287,2022-09-19T23:00:00.000Z,21592,8.7585,23,0,9,0
6288,2022-09-20T00:00:00.000Z,42530,8.5585,0,1,9,0
6289,2022-09-20T01:00:00.000Z,20496,8.2585,1,1,9,0
6290,2022-09-20T02:00:00.000Z,19499,7.8085,2,1,9,0
6291,2022-09-20T03:00:00.000Z,18266,7.6584997,3,1,9,0
6292,2022-09-20T04:00:00.000Z,17055,7.4585,4,1,9,0
6293,2022-09-20T05:00:00.000Z,16100,7.2584996,5,1,9,0
6294,2022-09-20T06:00:00.000Z,15389,8.2585,6,1,9,0
6295,2022-09-20T07:00:00.000Z,14925,9.9585,7,1,9,0
6296,2022-09-20T08:00:00.000Z,14694,11.7585,8,1,9,0
6297,2022-09-20T09:00:00.000Z,14736,13.4585,9,1,9,0
6298,2022-09-20T10:00:00.000Z,15422,14.5585,10,1,9,0
6299,2022-09-20T11:00:00.000Z,16742,14.8585005,11,1,9,0
6300,2022-09-20T12:00:00.000Z,17764,12.5585,12,1,9,0
6301,2022-09-20T13:00:00.000Z,18426,13.7585,13,1,9,0
6302,2022-09-20T14:00:00.000Z,18762,13.8585005,14,1,9,0
6303,2022-09-20T15:00:00.000Z,18998,14.0085,15,1,9,0
6304,2022-09-20T16:00:00.000Z,19242,13.3085,16,1,9,0
6305,2022-09-20T17:00:00.000Z,19519,11.7085,17,1,9,0
6306,2022-09-20T18:00:00.000Z,19853,10.2085,18,1,9,0
6307,2022-09-20T19:00:00.000Z,20080,9.3085,19,1,9,0
6308,2022-09-20T20:00:00.000Z,20421,8.408501,20,1,9,0
6309,2022-09-20T21:00:00.000Z,20755,7.8585,21,1,9,0
6310,2022-09-20T22:00:00.000Z,20890,7.2085,22,1,9,0
6311,2022-09-20T23:00:00.000Z,20615,6.4585,23,1,9,0
6312,2022-09-21T00:00:00.000Z,40982,6.8585,0,2,9,0
6313,2022-09-21T01:00:00.000Z,19807,6.4084997,1,2,9,0
6314,2022-09-21T02:00:00.000Z,18752,6.2085,2,2,9,0
6315,2022-09-21T03:00:00.000Z,17566,6.0084996,3,2,9,0
6316,2022-09-21T04:00:00.000Z,16347,5.8585,4,2,9,0
6317,2022-09-21T05:00:00.000Z,15381,5.6584997,5,2,9,0
6318,2022-09-21T06:00:00.000Z,14721,7.3585,6,2,9,0
6319,2022-09-21T07:00:00.000Z,14238,9.5085,7,2,9,0
6320,2022-09-21T08:00:00.000Z,14007,12.0085,8,2,9,0
6321,2022-09-21T09:00:00.000Z,14041,14.0585,9,2,9,0
6322,2022-09-21T10:00:00.000Z,14701,15.0085,10,2,9,0
6323,2022-09-21T11:00:00.000Z,16001,15.4585,11,2,9,0
6324,2022-09-21T12:00:00.000Z,16910,16.258501,12,2,9,0
6325,2022-09-21T13:00:00.000Z,17375,16.2085,13,2,9,0
6326,2022-09-21T14:00:00.000Z,17601,16.1585,14,2,9,0
6327,2022-09-21T15:00:00.000Z,17759,16.0085,15,2,9,0
6328,2022-09-21T16:00:00.000Z,18152,15.1085005,16,2,9,0
6329,2022-09-21T17:00:00.000Z,18652,11.908501,17,2,9,0
6330,2022-09-21T18:00:00.000Z,19246,10.5585,18,2,9,0
6331,2022-09-21T19:00:00.000Z,19921,9.4585,19,2,9,0
6332,2022-09-21T20:00:00.000Z,20681,8.7085,20,2,9,0
6333,2022-09-21T21:00:00.000Z,21319,8.158501,21,2,9,0
6334,2022-09-21T22:00:00.000Z,21454,8.2085,22,2,9,0
6335,2022-09-21T23:00:00.000Z,21156,7.4585,23,2,9,0
6336,2022-09-22T00:00:00.000Z,42262,8.408501,0,3,9,0
6337,2022-09-22T01:00:00.000Z,20576,6.8585,1,3,9,0
6338,2022-09-22T02:00:00.000Z,19631,6.1584997,2,3,9,0
6339,2022-09-22T03:00:00.000Z,18482,6.2584996,3,3,9,0
6340,2022-09-22T04:00:00.000Z,17271,5.9084997,4,3,9,0
6341,2022-09-22T05:00:00.000Z,16324,5.0585,5,3,9,0
6342,2022-09-22T06:00:00.000Z,15639,7.4084997,6,3,9,0
6343,2022-09-22T07:00:00.000Z,15153,9.8585005,7,3,9,0
6344,2022-09-22T08:00:00.000Z,14894,12.158501,8,3,9,0
6345,2022-09-22T09:00:00.000Z,14935,13.7585,9,3,9,0
6346,2022-09-22T10:00:00.000Z,15609,14.4585,10,3,9,0
6347,2022-09-22T11:00:00.000Z,17054,15.3585005,11,3,9,0
6348,2022-09-22T12:00:00.000Z,18191,15.5585,12,3,9,0
6349,2022-09-22T13:00:00.000Z,18746,15.908501,13,3,9,0
6350,2022-09-22T14:00:00.000Z,19009,15.8085,14,3,9,0
6351,2022-09-22T15:00:00.000Z,19366,15.6085005,15,3,9,0
6352,2022-09-22T16:00:00.000Z,19596,14.908501,16,3,9,0
6353,2022-09-22T17:00:00.000Z,19306,14.5585,17,3,9,0
6354,2022-09-22T18:00:00.000Z,18716,13.0585,18,3,9,0
6355,2022-09-22T19:00:00.000Z,17832,9.908501,19,3,9,0
6356,2022-09-22T20:00:00.000Z,17704,8.2085,20,3,9,0
6357,2022-09-22T21:00:00.000Z,18034,7.5585,21,3,9,0
6358,2022-09-22T22:00:00.000Z,18369,7.0084996,22,3,9,0
6359,2022-09-22T23:00:00.000Z,18246,6.5585,23,3,9,0
6360,2022-09-23T00:00:00.000Z,36312,5.6584997,0,4,9,0
6361,2022-09-23T01:00:00.000Z,17469,4.2584996,1,4,9,0
6362,2022-09-23T02:00:00.000Z,16577,3.9085,2,4,9,0
6363,2022-09-23T03:00:00.000Z,15480,3.6585,3,4,9,0
6364,2022-09-23T04:00:00.000Z,14434,3.7085001,4,4,9,0
6365,2022-09-23T05:00:00.000Z,13641,3.6585,5,4,9,0
6366,2022-09-23T06:00:00.000Z,13131,6.1085,6,4,9,0
6367,2022-09-23T07:00:00.000Z,12801,8.908501,7,4,9,0
6368,2022-09-23T08:00:00.000Z,12613,11.5085,8,4,9,0
6369,2022-09-23T09:00:00.000Z,12714,13.658501,9,4,9,0
6370,2022-09-23T10:00:00.000Z,13314,15.0085,10,4,9,0
6371,2022-09-23T11:00:00.000Z,14613,15.7085,11,4,9,0
6372,2022-09-23T12:00:00.000Z,15499,15.658501,12,4,9,0
6373,2022-09-23T13:00:00.000Z,15713,15.9585,13,4,9,0
6374,2022-09-23T14:00:00.000Z,15590,16.258501,14,4,9,0
6375,2022-09-23T15:00:00.000Z,15349,16.2085,15,4,9,0
6376,2022-09-23T16:00:00.000Z,15100,15.2085,16,4,9,0
6377,2022-09-23T17:00:00.000Z,14917,13.408501,17,4,9,0
6378,2022-09-23T18:00:00.000Z,14918,13.0085,18,4,9,0
6379,2022-09-23T19:00:00.000Z,14926,12.9585,19,4,9,0
6380,2022-09-23T20:00:00.000Z,15071,12.4585,20,4,9,0
6381,2022-09-23T21:00:00.000Z,15501,11.4585,21,4,9,0
6382,2022-09-23T22:00:00.000Z,16079,10.5585,22,4,9,0
6383,2022-09-23T23:00:00.000Z,16451,10.408501,23,4,9,0
6384,2022-09-24T00:00:00.000Z,33400,10.2085,0,5,9,1
6385,2022-09-24T01:00:00.000Z,16267,9.7585,1,5,9,1
6386,2022-09-24T02:00:00.000Z,15638,9.5085,2,5,9,1
6387,2022-09-24T03:00:00.000Z,14790,9.5085,3,5,9,1
6388,2022-09-24T04:00:00.000Z,13915,9.7085,4,5,9,1
6389,2022-09-24T05:00:00.000Z,13215,9.4585,5,5,9,1
6390,2022-09-24T06:00:00.000Z,12745,9.908501,6,5,9,1
6391,2022-09-24T07:00:00.000Z,12447,10.4585,7,5,9,1
6392,2022-09-24T08:00:00.000Z,12310,11.1085005,8,5,9,1
6393,2022-09-24T09:00:00.000Z,12302,12.908501,9,5,9,1
6394,2022-09-24T10:00:00.000Z,12544,14.9585,10,5,9,1
6395,2022-09-24T11:00:00.000Z,13057,15.5585,11,5,9,1
6396,2022-09-24T12:00:00.000Z,13508,14.5585,12,5,9,1
6397,2022-09-24T13:00:00.000Z,13826,14.8085,13,5,9,1
6398,2022-09-24T14:00:00.000Z,13810,15.8085,14,5,9,1
6399,2022-09-24T15:00:00.000Z,13631,15.658501,15,5,9,1
6400,2022-09-24T16:00:00.000Z,13555,14.4585,16,5,9,1
6401,2022-09-24T17:00:00.000Z,13392,13.3585005,17,5,9,1
6402,2022-09-24T18:00:00.000Z,13278,12.908501,18,5,9,1
6403,2022-09-24T19:00:00.000Z,13406,12.408501,19,5,9,1
6404,2022-09-24T20:00:00.000Z,13703,12.1085005,20,5,9,1
6405,2022-09-24T21:00:00.000Z,14374,12.0585,21,5,9,1
6406,2022-09-24T22:00:00.000Z,15153,11.7085,22,5,9,1
6407,2022-09-24T23:00:00.000Z,15666,11.4585,23,5,9,1
6408,2022-09-25T00:00:00.000Z,32022,11.7585,0,6,9,1
6409,2022-09-25T01:00:00.000Z,15711,11.5085,1,6,9,1
6410,2022-09-25T02:00:00.000Z,15148,11.2585,2,6,9,1
6411,2022-09-25T03:00:00.000Z,14493,11.0585,3,6,9,1
6412,2022-09-25T04:00:00.000Z,13758,10.8585005,4,6,9,1
6413,2022-09-25T05:00:00.000Z,13133,10.6085005,5,6,9,1
6414,2022-09-25T06:00:00.000Z,12663,10.8585005,6,6,9,1
6415,2022-09-25T07:00:00.000Z,12351,11.8585005,7,6,9,1
6416,2022-09-25T08:00:00.000Z,12188,13.1085005,8,6,9,1
6417,2022-09-25T09:00:00.000Z,12133,14.6085005,9,6,9,1
6418,2022-09-25T10:00:00.000Z,12273,16.2085,10,6,9,1
6419,2022-09-25T11:00:00.000Z,12626,17.3085,11,6,9,1
6420,2022-09-25T12:00:00.000Z,13031,16.9585,12,6,9,1
6421,2022-09-25T13:00:00.000Z,13674,16.0585,13,6,9,1
6422,2022-09-25T14:00:00.000Z,14132,16.8085,14,6,9,1
6423,2022-09-25T15:00:00.000Z,14592,16.9585,15,6,9,1
6424,2022-09-25T16:00:00.000Z,14919,16.2085,16,6,9,1
6425,2022-09-25T17:00:00.000Z,15256,13.908501,17,6,9,1
6426,2022-09-25T18:00:00.000Z,15278,12.9585,18,6,9,1
6427,2022-09-25T19:00:00.000Z,15355,12.3585005,19,6,9,1
6428,2022-09-25T20:00:00.000Z,15568,11.9585,20,6,9,1
6429,2022-09-25T21:00:00.000Z,15960,11.3585005,21,6,9,1
6430,2022-09-25T22:00:00.000Z,16293,10.908501,22,6,9,1
6431,2022-09-25T23:00:00.000Z,16500,10.3585005,23,6,9,1
6432,2022-09-26T00:00:00.000Z,33468,10.4585,0,0,9,0
6433,2022-09-26T01:00:00.000Z,16347,10.0585,1,0,9,0
6434,2022-09-26T02:00:00.000Z,15663,9.8085,2,0,9,0
6435,2022-09-26T03:00:00.000Z,14857,10.0085,3,0,9,0
6436,2022-09-26T04:00:00.000Z,14002,8.1085005,4,0,9,0
6437,2022-09-26T05:00:00.000Z,13418,8.3585005,5,0,9,0
6438,2022-09-26T06:00:00.000Z,12971,9.408501,6,0,9,0
6439,2022-09-26T07:00:00.000Z,12689,11.0585,7,0,9,0
6440,2022-09-26T08:00:00.000Z,12590,12.8085,8,0,9,0
6441,2022-09-26T09:00:00.000Z,12723,14.408501,9,0,9,0
6442,2022-09-26T10:00:00.000Z,13380,15.3085,10,0,9,0
6443,2022-09-26T11:00:00.000Z,14567,15.8085,11,0,9,0
6444,2022-09-26T12:00:00.000Z,15504,15.5585,12,0,9,0
6445,2022-09-26T13:00:00.000Z,15987,16.0585,13,0,9,0
6446,2022-09-26T14:00:00.000Z,16137,16.5585,14,0,9,0
6447,2022-09-26T15:00:00.000Z,16160,16.0085,15,0,9,0
6448,2022-09-26T16:00:00.000Z,16393,15.5085,16,0,9,0
6449,2022-09-26T17:00:00.000Z,16614,14.0085,17,0,9,0
6450,2022-09-26T18:00:00.000Z,16676,13.158501,18,0,9,0
6451,2022-09-26T19:00:00.000Z,16820,13.0085,19,0,9,0
6452,2022-09-26T20:00:00.000Z,16999,12.5085,20,0,9,0
6453,2022-09-26T21:00:00.000Z,17315,12.1085005,21,0,9,0
6454,2022-09-26T22:00:00.000Z,17734,12.5085,22,0,9,0
6455,2022-09-26T23:00:00.000Z,17849,12.1085005,23,0,9,0
6456,2022-09-27T00:00:00.000Z,35884,11.6085005,0,1,9,0
6457,2022-09-27T01:00:00.000Z,17441,11.3585005,1,1,9,0
6458,2022-09-27T02:00:00.000Z,16593,11.2585,2,1,9,0
6459,2022-09-27T03:00:00.000Z,15509,11.158501,3,1,9,0
6460,2022-09-27T04:00:00.000Z,14535,10.8585005,4,1,9,0
6461,2022-09-27T05:00:00.000Z,13791,10.8085,5,1,9,0
6462,2022-09-27T06:00:00.000Z,13303,11.0085,6,1,9,0
6463,2022-09-27T07:00:00.000Z,12970,11.0585,7,1,9,0
6464,2022-09-27T08:00:00.000Z,12801,11.2585,8,1,9,0
6465,2022-09-27T09:00:00.000Z,12893,12.4585,9,1,9,0
6466,2022-09-27T10:00:00.000Z,13525,12.8085,10,1,9,0
6467,2022-09-27T11:00:00.000Z,14773,11.5585,11,1,9,0
6468,2022-09-27T12:00:00.000Z,15655,11.2085,12,1,9,0
6469,2022-09-27T13:00:00.000Z,16053,11.6085005,13,1,9,0
6470,2022-09-27T14:00:00.000Z,15996,11.6085005,14,1,9,0
6471,2022-09-27T15:00:00.000Z,16012,11.658501,15,1,9,0
6472,2022-09-27T16:00:00.000Z,16079,11.3085,16,1,9,0
6473,2022-09-27T17:00:00.000Z,16247,10.158501,17,1,9,0
6474,2022-09-27T18:00:00.000Z,16435,9.8085,18,1,9,0
6475,2022-09-27T19:00:00.000Z,16554,9.2585,19,1,9,0
6476,2022-09-27T20:00:00.000Z,16777,8.4585,20,1,9,0
6477,2022-09-27T21:00:00.000Z,17203,7.7085,21,1,9,0
6478,2022-09-27T22:00:00.000Z,17533,6.5084996,22,1,9,0
6479,2022-09-27T23:00:00.000Z,17626,6.7085,23,1,9,0
6480,2022-09-28T00:00:00.000Z,35396,7.2584996,0,2,9,0
6481,2022-09-28T01:00:00.000Z,17065,7.4084997,1,2,9,0
6482,2022-09-28T02:00:00.000Z,16209,7.2085,2,2,9,0
